Brnd_Name,Gnrc_Name
Rivastigmine,Rivastigmine
Rivelsa,L-Norgest/E.Estradiol-E.Estrad
Rixubis,Factor IX Human Recombinant
Rizatriptan,Rizatriptan Benzoate
Robaxin,Methocarbamol
Robinul,Glycopyrrolate
Rocaltrol,Calcitriol
Rocephin,Ceftriaxone Sodium
Rocklatan,Netarsudil Mesylat/Latanoprost
Rocuronium Bromide,Rocuronium Bromide
Roflumilast,Roflumilast
Romidepsin,Romidepsin
Ropinirole ER,Ropinirole HCl
Ropinirole HCl,Ropinirole HCl
Ropivacaine HCl,Ropivacaine HCl/PF
Rosuvastatin Calcium,Rosuvastatin Calcium
Rotateq,"Rotavirus Vaccine,Live Oral Pv"
Rowasa,Mesalamine W/Cleansing Wipes
Roweepra,Levetiracetam
Roxicodone,Oxycodone HCl
Rozerem,Ramelteon
Rozlytrek,Entrectinib
Rubraca,Rucaparib Camsylate
Ruconest,"C1 Esterase Inhibitor, Recomb"
Rufinamide,Rufinamide
Rukobia,Fostemsavir Tromethamine
Ruxience,Rituximab-Pvvr
Ruzurgi,Amifampridine
Ryaltris,Olopatadine HCl/Mometasone
Rybelsus,Semaglutide
Rybrevant,Amivantamab-Vmjw
Ryclora,Dexchlorpheniramine Maleate
Rydapt,Midostaurin
Rylaze,Asparaginase ERwinia-Rywn
Ryplazim,"Plasminogen, Human-Tvmh"
Rytary,Carbidopa/Levodopa
Ryvent,Carbinoxamine Maleate
Sabril,Vigabatrin
Saccharomyces Boulardii,Saccharomyces Boulardii
Safyral,Drospir/Eth Estra/Levomefol Ca
Saizen,Somatropin
Saizen-Saizenprep,Somatropin
Sajazir,Icatibant Acetate
Salex,Salicylic Acid
Salicylic Acid,Salicylic Acid
Saline Mist,Sodium Chloride
Salsalate,Salsalate
Samsca,Tolvaptan
Sancuso,Granisetron
Sandimmune,Cyclosporine
Sandostatin,Octreotide Acetate
Sandostatin Lar Depot,"Octreotide Acetate,Mi-Spheres"
Saphnelo,Anifrolumab-Fnia
Saphris,Asenapine Maleate
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride
Sarclisa,Isatuximab-Irfc
Savaysa,Edoxaban Tosylate
Savella,Milnacipran HCl
Saxenda,Liraglutide
Scemblix,Asciminib Hydrochloride
Scopolamine,Scopolamine
Se-Natal 19,PNV No.118/Iron Fumarate/FA
Se-Natal-19,PNV 119/Iron Fum/Folic Acid
Se-Tan Plus,"Iron Fm,Ps No.1/Folic/Mv No.18"
Sea-Omega,Omega-3s/DHA/EPA/Fish Oil
Seasonique,L-Norgest/E.Estradiol-E.Estrad
Secuado,Asenapine
Seglentis,Tramadol HCl/Celecoxib
Segluromet,Ertugliflozin/Metformin
Select-Ob + DHA,Prenatal Vit 33/Iron/Folic/DHA
Selegiline HCl,Selegiline HCl
Selenious Acid,Selenium
Selenium Sulfide,Selenium Sulfide
Selzentry,Maraviroc
Semglee,"Insulin Glargine,Hum.Rec.Anlog"
Semglee (Yfgn),Insulin Glargine-Yfgn
Semglee (Yfgn) Pen,Insulin Glargine-Yfgn
Semglee Pen,"Insulin Glargine,Hum.Rec.Anlog"
Senna,Senna Leaf Extract
Senna Plus,Sennosides/Docusate Sodium
Senna-S,Sennosides/Docusate Sodium
Sensipar,Cinacalcet HCl
Sensorcaine,Bupivacaine HCl
Sensorcaine-Epinephrine,Bupivacaine HCl/Epinephrine
Sensorcaine-MPF,Bupivacaine HCl/PF
Sensorcaine-MPF Epinephrine,Bupivacaine HCl/Epinephrine/PF
Sentry Senior,Multivit-Min/FA/Lycopen/Lutein
Serevent Diskus,Salmeterol Xinafoate
Seroquel,Quetiapine Fumarate
Seroquel XR,Quetiapine Fumarate
Serostim,Somatropin
Sertraline HCl,Sertraline HCl
Setlakin,Levonorgestrel/Ethin.Estradiol
Sevelamer Carbonate,Sevelamer Carbonate
Sevelamer HCl,Sevelamer HCl
Sevenfact,"Coagulation VIIA,Recomb-Jncw"
Sevoflurane,Sevoflurane
Sf,Fluoride (Sodium)
Sf 5000 Plus,Fluoride (Sodium)
Sfrowasa,Mesalamine
Sharobel,Norethindrone
Signifor,Pasireotide Diaspartate
Signifor Lar,Pasireotide Pamoate
Siklos,Hydroxyurea
Sildenafil Citrate,Sildenafil Citrate
Silenor,Doxepin HCl
Siliq,Brodalumab
Silodosin,Silodosin
Silvadene,Silver Sulfadiazine
Silver Nitrate,Silver Nitrate
Silver Sulfadiazine,Silver Sulfadiazine
Simbrinza,Brinzolamide/Brimonidine Tart
Simpesse,L-Norgest/E.Estradiol-E.Estrad
Simple Syrup,Simple Syrup
Simponi,Golimumab
Simponi Aria,Golimumab
Simulect,Basiliximab
Simvastatin,Simvastatin
Sinemet 25-100,Carbidopa/Levodopa
Single Use Swab,Alcohol Antiseptic Pads
Singulair,Montelukast Sodium
Sinuva,Mometasone Furoate
Sirolimus,Sirolimus
Sirturo,Bedaquiline Fumarate
Sitavig,Acyclovir
Sivextro*,Tedizolid Phosphate
Skelaxin,Metaxalone
Sklice,IVermectin
Skyla,Levonorgestrel
Skyrizi (2 Syringes) Kit,Risankizumab-Rzaa
Skyrizi On-Body,Risankizumab-Rzaa
Skyrizi Pen,Risankizumab-Rzaa
Skyrizi*,Risankizumab-Rzaa
Skytrofa,Lonapegsomatropin-Tcgd
Slow-Mag,Magnesium Chloride
Slynd,Drospirenone
Smoflipid,Fat Emul/Soy/Mct/Oliv/Fish Oil
Sod Ferric Gluconate Complex,Sodium Ferric Gluconat/Sucrose
Sod Sulf-Potass Sulf-Mag Sulf,"Sodium, Potassium,Mag Sulfates"
Sodium Acetate,Sodium Acetate
Sodium Bicarbonate,Sodium Bicarbonate
Sodium Chloride,Bacteriostatic Sodium Chloride
Sodium Chloride*,0.9 % Sodium Chloride
Sodium Citrate-Citric Acid,Citric Acid/Sodium Citrate
Sodium Fluoride 5000 Dry Mouth,Fluoride (Sodium)
Sodium Fluoride 5000 Plus,Fluoride (Sodium)
Sodium Fluoride Enamel Protect,Sodium Fluoride/Potassium Nit
Sodium Fluoride Sensitive,Sodium Fluoride/Potassium Nit
Sodium Fluoride*,Fluoride (Sodium)
Sodium Phenylbutyrate,Sodium Phenylbutyrate
Sodium Phosphate,"Sod Phosphate,Monobasic-Dibas"
Sodium Polystyrene Sulfonate,Sodium Polystyrene Sulfonate
Sodium Sulfacetamide,Sulfacetamide Sodium
Sodium Sulfacetamide-Sulfur,Sulfacetamide Sod/Sulfur/Urea
Sodium Tetradecyl Sulfate,Sodium Tetradecyl Sulfate
Sofosbuvir-Velpatasvir,Sofosbuvir/Velpatasvir
Solifenacin Succinate,Solifenacin Succinate
Soliqua 100-33,Insulin Glargine/Lixisenatide
Soliris,Eculizumab
Solodyn,Minocycline HCl
Solosec,Secnidazole
Soltamox,Tamoxifen Citrate
Solu-Cortef,Hydrocortisone Sod Succinate
Solu-Medrol*,Methylprednisolone Sod Succ
Soma,Carisoprodol
Somatuline Depot,Lanreotide Acetate
Somavert,PEGvisomant
Soolantra,IVermectin
Sorafenib,Sorafenib Tosylate
Sorbitol,Sorbitol Solution
Soriatane,Acitretin
Sorilux,Calcipotriene
Sorine,Sotalol HCl
Sosweet Syrup Vehicle,Compounding Vehicle Syrup No23
Sotalol,Sotalol HCl
Sotalol Af,Sotalol HCl
Sotradecol,Sodium Tetradecyl Sulfate
Sotrovimab (Eua),Sotrovimab
Sotyktu,Deucravacitinib
Sotylize,Sotalol HCl
Sovaldi,Sofosbuvir
Spinosad,Spinosad
Spinraza,Nusinersen Sodium/PF
Spiriva Handihaler,Tiotropium Bromide
Spiriva Respimat,Tiotropium Bromide
Spironolactone,Spironolactone
Spironolactone-HCTZ,Spironolact/Hydrochlorothiazid
Sporanox,Itraconazole
Spravato,Esketamine HCl
Sprintec,Norgestimate-Ethinyl Estradiol
Spritam,Levetiracetam
Sprix,Ketorolac Tromethamine
Sprycel,Dasatinib
Sps*,Sodium Polystyrene Sulfon/Sorb
Sronyx,Levonorgestrel/Ethin.Estradiol
Ssd,Silver Sulfadiazine
Sss 10-5,Sulfacetamide Sodium/Sulfur
Stalevo 150,Carbidopa/Levodopa/Entacapone
Steglatro,Ertugliflozin Pidolate
Steglujan,Ertugliflozin/Sitagliptin Phos
Stelara*,Ustekinumab
Sterile Pads,Gauze Bandage
Stevia,Stevioside
Stiolto Respimat,Tiotropium Br/Olodaterol HCl
Stivarga,Regorafenib
Stool Softener-Laxative,Sennosides/Docusate Sodium
Strattera,Atomoxetine HCl
Strensiq,Asfotase Alfa
Streptomycin Sulfate,Streptomycin Sulfate
Stress Formula,"Multivitamin,Stress Formula"
Stress Formula With Zinc,"Multivit,Stress Formula/Zinc"
Stribild,Elviteg/Cob/Emtri/Tenofo Disop
Striverdi Respimat,Olodaterol HCl
Stromectol,IVermectin
Strovite Forte,"Multivit,Iron,Min 5/Folic Acid"
Strovite One,"Mv,Min10/Folic Acid/D3/Ala/Lut"
Sublocade,Buprenorphine
Suboxone,Buprenorphine HCl/Naloxone HCl
Subvenite,Lamotrigine
Subvenite (Blue),Lamotrigine
Subvenite (Green),Lamotrigine
Subvenite (Orange),Lamotrigine
Succinylcholine Chloride,Succinylcholine Chloride
Sucralfate,Sucralfate
Sufentanil Citrate,Sufentanil Citrate
Sulconazole Nitrate,Sulconazole Nitrate
Sulfacetamide Sodium*,Sulfacetamide Sodium
Sulfacetamide-Prednisolone,Sulfacetamide/Prednisolone Sp
Sulfadiazine,Sulfadiazine
Sulfamethoxazole-Trimethoprim*,Sulfamethoxazole/Trimethoprim
Sulfamylon,Mafenide Acetate
Sulfasalazine,Sulfasalazine
Sulfasalazine Dr,Sulfasalazine
Sulfatrim,Sulfamethoxazole/Trimethoprim
Sulindac,Sulindac
Sumadan,Sulfacetamide Sodium/Sulfur
Sumatriptan,Sumatriptan
Sumatriptan Succ-Naproxen Sod,Sumatriptan Succ/Naproxen Sod
Sumatriptan Succinate*,Sumatriptan Succinate
Sunitinib Malate,Sunitinib Malate
Sunosi,Solriamfetol HCl
Super B Complex,Folic Acid/Vit B Complex And C
Super B Complex-Vitamin C,B-Complex With Vitamin C
Supprelin La,Histrelin Acetate
Suprane,Desflurane
Suprax,Cefixime
Suprep,"Sodium, Potassium,Mag Sulfates"
Surgilube,Surgical Lubricant
Sustiva,Efavirenz
Sustol,Granisetron
Sutab,Sod Sulf/Pot Chloride/Mag Sulf
Sutent,Sunitinib Malate
Syeda,Ethinyl Estradiol/Drospirenone
Sylvant,Siltuximab
Symbicort,Budesonide/Formoterol Fumarate
Symbyax,Olanzapine/Fluoxetine HCl
Symdeko,Tezacaftor/IVacaftor
Symfi,Efavirenz/Lamivu/Tenofov Disop
Symjepi,Epinephrine
Symlinpen 120,Pramlintide Acetate
Symlinpen 60,Pramlintide Acetate
Sympazan,Clobazam
Symproic,Naldemedine Tosylate
Symtuza,Darunavir/Cob/Emtri/Tenof Alaf
Synagis,Palivizumab
Synalar,Fluocinolone Acetonide
Synarel,Nafarelin Acetate
Synera,Lidocaine/Tetracaine
Synjardy,Empagliflozin/Metformin HCl
Synjardy XR,Empagliflozin/Metformin HCl
Synribo,Omacetaxine Mepesuccinate
Synthroid,Levothyroxine Sodium
Synvisc,Hylan G-F 20
Synvisc-One,Hylan G-F 20
Syprine,Trientine HCl
Syrspend SF,Compound Veh.Susp Sugar-Free 3
Systane Contacts,"Wetting Soln Gas,Hard And Soft"
Tab-A-Vite,Multivitamin With Folic Acid
Tab-A-Vite Multivit With Iron,Multivit/Iron Sulf/Folic Acid
Tabloid,Thioguanine
Tabrecta,Capmatinib Hydrochloride
Taclonex,Calcipotriene/Betamethasone
Tacrolimus*,Tacrolimus
Tadalafil,Tadalafil
Tadliq,Tadalafil
Tafinlar,Dabrafenib Mesylate
Tafluprost,Tafluprost/PF
Tagrisso,Osimertinib Mesylate
Takhzyro,Lanadelumab-Flyo
Talicia,Omeprazole/Amoxicill/Rifabutin
Taltz Autoinjector,Ixekizumab
Taltz Autoinjector (2 Pack),Ixekizumab
Taltz Autoinjector (3 Pack),Ixekizumab
Taltz Syringe,Ixekizumab
Talzenna,Talazoparib Tosylate
Tamiflu,Oseltamivir Phosphate
Tamoxifen Citrate,Tamoxifen Citrate
Tamsulosin HCl,Tamsulosin HCl
Targadox,Doxycycline Hyclate
Targretin*,Bexarotene
Tarina 24 Fe,Norethindrone-E.Estradiol-Iron
Tarina Fe,Norethindrone-E.Estradiol-Iron
Tarina Fe 1-20 Eq,Norethindrone-E.Estradiol-Iron
Taron Forte,"Iron Bg,Ps/Vitc/B12/FA/Calcium"
Taron-C DHA,Mvn-Min75/Iron/Iron Ps/Om3/DHA
Tarpeyo,Budesonide
Tasigna,Nilotinib HCl
Tavaborole,Tavaborole
Tavalisse,Fostamatinib Disodium
Tavneos,Avacopan
Taxotere,Docetaxel
Taysofy,Norethindrone-E.Estradiol-Iron
Taytulla,Norethindrone-E.Estradiol-Iron
Tazarotene,Tazarotene
Tazicef*,Ceftazidime
Tazorac,Tazarotene
Taztia Xt,Diltiazem HCl
Tazverik,Tazemetostat Hydrobromide
Tc99m Sestamibi Prep,Kit For Tc 99m/Sestamibi No.1
Tecentriq,Atezolizumab
Tecfidera,Dimethyl Fumarate
Teflaro,Ceftaroline Fosamil Acetate
Tegretol,Carbamazepine
Tegretol XR,Carbamazepine
Tegsedi,Inotersen Sodium
Tekturna,Aliskiren Hemifumarate
Tekturna HCT,Aliskiren/Hydrochlorothiazide
Telmisartan,Telmisartan
Telmisartan-Amlodipine,Telmisartan/Amlodipine
Telmisartan-Hydrochlorothiazid,Telmisartan/Hydrochlorothiazid
Temazepam,Temazepam
Temodar*,Temozolomide
Temozolomide,Temozolomide
Temsirolimus,Temsirolimus
Tenivac,Tetanus-Diphtheria Toxoids/PF
Tenofovir Disoproxil Fumarate,Tenofovir Disoproxil Fumarate
Tenormin,Atenolol
Tepezza,Teprotumumab-Trbw
Tepmetko,Tepotinib HCl
Terazosin HCl,Terazosin HCl
Terbinafine HCl,Terbinafine HCl
Terbutaline Sulfate*,Terbutaline Sulfate
Terconazole,Terconazole
Teriparatide,Teriparatide
Tessalon Perle,Benzonatate
Testim,Testosterone
Testopel,Testosterone
Testosterone,Testosterone
Testosterone Cypionate,Testosterone Cypionate
Testosterone Enanthate,Testosterone Enanthate
Tetrabenazine,Tetrabenazine
Tetracaine HCl,Tetracaine HCl
Tetracaine HCl*,Tetracaine HCl/PF
Tetracycline HCl,Tetracycline HCl
Texacort,Hydrocortisone
Tezspire,Tezepelumab-Ekko
Thalitone,Chlorthalidone
Thallous Chloride Tl-201,Thallous Chloride Tl-201
Thalomid,Thalidomide
Theo-24,Theophylline Anhydrous
Theophylline,Theophylline Anhydrous
Theophylline ER,Theophylline Anhydrous
Thera,Multivitamin With Folic Acid
Thera M Plus,"Multivit,Calc,Mins/Iron/Folic"
Thera-M,"Multivit,Calc,Mins/Iron/Folic"
Therapeutic-M,"Multivit,Calc,Mins/Iron/Folic"
Therems,"Multivitamin,Therapeutic"
Therems-M,"Multivit,Calc,Mins/Iron/Folic"
Thiamine HCl,Thiamine HCl
Thiola,Tiopronin
Thiola EC,Tiopronin
Thioridazine HCl,Thioridazine HCl
Thiothixene,Thiothixene
Thrivite Rx,"Prenatal Vit,Calc76/Iron/Folic"
Thrombate III,Antithrombin III (Plasma Der)
Thrombin-Jmi*,Thrombin (Bovine)
Thymoglobulin,"Anti-Thymocyte Globulin,Rabbit"
Thyquidity,Levothyroxine Sodium
Thyrogen,Thyrotropin Alfa
Tiadylt ER,Diltiazem HCl
Tiagabine HCl,Tiagabine HCl
Tiazac,Diltiazem HCl
Tibsovo,IVosidenib
Tigan,Trimethobenzamide HCl
Tigecycline,Tigecycline
Tiglutik,Riluzole
Tikosyn,Dofetilide
Tilia Fe,Norethindrone-E.Estradiol-Iron
Timolol Maleate,Timolol Maleate/PF
Timolol Maleate*,Timolol Maleate
Timoptic Ocudose,Timolol Maleate/PF
Tinidazole,Tinidazole
Tiopronin,Tiopronin
Tirosint,Levothyroxine Sodium
Tirosint-Sol,Levothyroxine Sodium
Tisseel Vhsd,Thrombin/Fibrinog/Aprotin/Calc
Tivdak,Tisotumab Vedotin-Tftv
Tivicay,Dolutegravir Sodium
Tivicay Pd,Dolutegravir Sodium
Tizanidine HCl,Tizanidine HCl
Tlando,Testosterone Undecanoate
Tnkase,Tenecteplase
Tobi,Tobramycin In 0.225% Sod Chlor
Tobi Podhaler,Tobramycin
Tobradex,Tobramycin/Dexamethasone
Tobradex St,Tobramycin/Dexamethasone
Tobramycin,Tobramycin In 0.225% Sod Chlor
Tobramycin Sulfate,Tobramycin Sulfate
Tobramycin*,Tobramycin
Tobramycin-Dexamethasone,Tobramycin/Dexamethasone
Tobrex,Tobramycin
Tolsura,Itraconazole
Tolterodine Tartrate,Tolterodine Tartrate
Tolterodine Tartrate ER,Tolterodine Tartrate
Tolvaptan,Tolvaptan
Topamax,Topiramate
Topiramate,Topiramate
Topiramate ER,Topiramate
Toposar,Etoposide
Topotecan HCl,Topotecan HCl
Toprol XL,Metoprolol Succinate
Toremifene Citrate,Toremifene Citrate
Torisel,Temsirolimus
Torsemide,Torsemide
Tosymra,Sumatriptan
Total B With C,B-Complex With Vitamin C
Toujeo Max Solostar,"Insulin Glargine,Hum.Rec.Anlog"
Toujeo Solostar,"Insulin Glargine,Hum.Rec.Anlog"
Tovet Emollient,Clobetasol Propionate/Emoll
Toviaz,Fesoterodine Fumarate
Tpn Electrolytes,Sodium/Pot/Mag/Calc/Chlor/Acet
Tracleer,Bosentan
Tradjenta,Linagliptin
Tralement,Zinc/Copper/Manganese/Selenium
Tramadol HCl,Tramadol HCl
Tramadol HCl ER,Tramadol HCl
Tramadol HCl-Acetaminophen,Tramadol HCl/Acetaminophen
Trandolapril,Trandolapril
Trandolapril-Verapamil ER,Trandolapril/Verapamil HCl
Tranexamic Acid*,Tranexamic Acid
Tranexamic Acid-NaCl,"Tranexamic Acid In NaCl,Iso-Os"
Transderm-Scop,Scopolamine
Tranylcypromine Sulfate,Tranylcypromine Sulfate
Travasol,Parenteral Amino Acid 10% No.6
Travatan Z,Travoprost
Travoprost,Travoprost
Trazimera,Trastuzumab-Qyyp
Trazodone HCl,Trazodone HCl
Treanda,Bendamustine HCl
Trecator,Ethionamide
Trelegy Ellipta,Fluticasone/Umeclidin/Vilanter
Trelstar,Triptorelin Pamoate
Tremfya,Guselkumab
Treprostinil,Treprostinil Sodium
Tresiba,Insulin Degludec
Tresiba Flextouch U-100,Insulin Degludec
Tresiba Flextouch U-200,Insulin Degludec
Tretinoin Microsphere,Tretinoin Microspheres
Tretinoin*,Tretinoin
Tretten,"Factor XIII A-Subunit,Recomb"
Trexall,Methotrexate Sodium
Treximet,Sumatriptan Succ/Naproxen Sod
Tri Femynor,Norgestimate-Ethinyl Estradiol
Tri-Estarylla,Norgestimate-Ethinyl Estradiol
Tri-Legest Fe,Norethindrone-E.Estradiol-Iron
Tri-Linyah,Norgestimate-Ethinyl Estradiol
Tri-Lo-Estarylla,Norgestimate-Ethinyl Estradiol
Tri-Lo-Marzia,Norgestimate-Ethinyl Estradiol
Tri-Lo-Mili,Norgestimate-Ethinyl Estradiol
Tri-Lo-Sprintec,Norgestimate-Ethinyl Estradiol
Tri-Luma,Fluocinolone/Tretinoin/H-Quin
Tri-Mili,Norgestimate-Ethinyl Estradiol
Tri-Nymyo,Norgestimate-Ethinyl Estradiol
Tri-Previfem,Norgestimate-Ethinyl Estradiol
Tri-Sprintec,Norgestimate-Ethinyl Estradiol
Tri-Vi-Flor,"Ped Mvit A,C,D3 No.38/Fluoride"
Tri-Vi-Sol,Vit A Palmitate/Vit C/Vit D3
Tri-Vite With Fluoride,"Ped Mvit A,C,D3 No.21/Fluoride"
Tri-Vylibra,Norgestimate-Ethinyl Estradiol
Tri-Vylibra Lo,Norgestimate-Ethinyl Estradiol
Triamcinolone Acetonide*,Triamcinolone Acetonide
Triamterene,Triamterene
Triamterene-Hydrochlorothiazid,Triamterene/Hydrochlorothiazid
Trianex,Triamcinolone Acetonide
Triazolam,Triazolam
Tribenzor,Olmesartan/Amlodipin/HCThiazid
Tricare,Prenatal Vit103/Iron Fum/Folic
Tricitrates,Sod/Pot/K Cit/Sod Cit/Cit Acid
Tricor,Fenofibrate Nanocrystallized
Trientine HCl,Trientine HCl
Triesence,Triamcinolone Acetonide/PF
Triferic,Ferric Pyrophosphate Citrate
Trifluoperazine HCl,Trifluoperazine HCl
Trifluridine,Trifluridine
Trigels-F Forte,Iron Fumarate/Vit C/Vit B12/FA
Trihexyphenidyl HCl,Trihexyphenidyl HCl
Trijardy XR,Empaglifloz/Linaglip/Metformin
Trikafta,Elexacaftor/Tezacaftor/IVacaft
Trileptal,Oxcarbazepine
Trilipix,Fenofibric Acid (Choline)
Trimethobenzamide HCl,Trimethobenzamide HCl
Trimethoprim,Trimethoprim
Trimipramine Maleate,Trimipramine Maleate
Trimo-San,Oxyquinoline/Sod.Lauryl Sulfat
Trinatal Rx 1,"Prenatal Vit27,Calcium/Iron/FA"
Trinate,"Prenatal Vit,Cal 73/Iron/Folic"
Trinessa,Norgestimate-Ethinyl Estradiol
Trintellix,Vortioxetine Hydrobromide
Triphrocaps,B Complex W-C No.20/Folic Acid
Triple Antibiotic,Neomycin/Bacitracin/Polymyxinb
Triptodur,Triptorelin Pamoate
Trisenox,Arsenic Trioxide
Tristart DHA,Prenatal 93/Iron/Folate 9/DHA
Triumeq,Abacavir/Dolutegravir/Lamivudi
Triumeq Pd,Abacavir/Dolutegravir/Lamivudi
Trivora-28,Levonorgestrel/Ethin.Estradiol
Trizivir,Abacavir/Lamivudine/Zidovudine
Trodelvy,Sacituzumab Govitecan-Hziy
Trogarzo,Ibalizumab-Uiyk
Trokendi XR,Topiramate
Trophamine,Amino Acids 10 %
Tropicamide,Tropicamide
Trospium Chloride,Trospium Chloride
Trospium Chloride ER,Trospium Chloride
Trudhesa,Dihydroergotamine Mesylate
True Metrix Glucose Test Strip,Blood Sugar Diagnostic
Trueplus Glucose,Dextrose
Trueplus Insulin Syringe,"Syring-Needl,Disp,Insul,0.3 Ml"
Trueplus Ketone Test Strip,Urine Acetone Test Strips
Trueplus Lancet,Lancets
Trueplus Lancets,Lancets
Trueplus Pen Needle,"Pen Needle, Diabetic"
Trulance,Plecanatide
Trulicity,Dulaglutide
Truseltiq,Infigratinib Phosphate
Trusopt,Dorzolamide HCl
Truvada,Emtricitabine/Tenofovir (Tdf)
Truxima,Rituximab-Abbs
Tudorza Pressair,Aclidinium Bromide
Tukysa,Tucatinib
Tulana,Norethindrone
Turalio,Pexidartinib Hydrochloride
Twirla,Levonorgestrel/Ethin.Estradiol
Twyneo,Tretinoin/Benzoyl Peroxide
Tyblume,Levonorgestrel/Ethin.Estradiol
Tybost,Cobicistat
Tydemy,Drospir/Eth Estra/Levomefol Ca
Tygacil,Tigecycline
Tykerb,Lapatinib Ditosylate
Tymlos,Abaloparatide
Tyros 2,Nut Tx For Tyrosinemia W-Iron
Tyrvaya,Varenicline Tartrate
Tysabri,Natalizumab
Tyvaso,Treprostinil
Tyvaso Dpi,Treprostinil
Tyvaso Refill Kit,Treprostinil/Neb Accessories
Tyvaso Starter Kit,Treprostinil/Nebulizer/Accesor
Ubrelvy,Ubrogepant
Uceris*,Budesonide
Udenyca,PEGfilgrastim-Cbqv
Uloric,Febuxostat
Ultane,Sevoflurane
Ultiva,Remifentanil HCl
Ultomiris,Ravulizumab-Cwvz
Ultra-Fine Micro Pen Needle,"Pen Needle, Diabetic"
Ultra-Fine Mini Pen Needle,"Pen Needle, Diabetic"
Ultra-Fine Nano Pen Needle,"Pen Needle, Diabetic"
Ultra-Fine Original Pen Needle,"Pen Needle, Diabetic"
Ultra-Fine Short Pen Needle,"Pen Needle, Diabetic"
Ultram,Tramadol HCl
Ultravate,Halobetasol Propionate
Ultravist,Iopromide
Unasyn*,Ampicillin Sod/Sulbactam Sod
Unicomplex-M,"Multivit With Iron,Minerals"
Unithroid,Levothyroxine Sodium
Uplizna,Inebilizumab-Cdon
Uptravi*,Selexipag
Urea,Urea
Urelle,Meth/Meblue/Sod Phos/Psal/Hyos
Uribel,Meth/Meblue/Sod Phos/Psal/Hyos
Urimar-T,Methen/Mblue/Sal/Sod Phos/Hyos
Uro-Mp,Meth/Meblue/Sod Phos/Psal/Hyos
Urocit-K,Potassium Citrate
Urogesic-Blue,Methenam/Sod Phos/Mblue/Hyoscy
Urso,Ursodiol
Urso Forte,Ursodiol
Ursodiol,Ursodiol
Ustell,Methen/Mblue/Sal/Sod Phos/Hyos
V-C Forte,Multivit-Mins No.7/Folic Acid
Vabomere,Meropenem/Vaborbactam
Vabysmo,Faricimab-Svoa
Vagifem,Estradiol
Valacyclovir,Valacyclovir HCl
Valchlor,Mechlorethamine HCl
Valcyte,Valganciclovir HCl
Valganciclovir HCl,Valganciclovir HCl
Valproate Sodium,Valproic Acid (As Sodium Salt)
Valproic Acid,Valproic Acid
Valrubicin,Valrubicin
Valsartan,Valsartan
Valsartan-Hydrochlorothiazide,Valsartan/Hydrochlorothiazide
Valtoco,Diazepam
Valtrex,Valacyclovir HCl
Vancomycin,Vancomycin HCl In 5 % Dextrose
Vancomycin HCl,Vancomycin HCl In 5 % Dextrose
Vancomycin HCl*,Vancomycin HCl
Vancomycin HCl-0.9% NaCl,Vancomycin/0.9 % Sod Chloride
Vancomycin HCl-D5W,Vancomycin HCl In 5 % Dextrose
Vandazole,Metronidazole
Vaniqa,Eflornithine HCl
Vaqta,Hepatitis A Virus Vaccine/PF
Varenicline,Varenicline Tartrate
Varenicline Tartrate,Varenicline Tartrate
Varivax Vaccine,Varicella Vaccine Live/PF
Vascepa,Icosapent Ethyl
Vasopressin,Vasopressin
Vasostrict,Vasopressin
Vasotec,Enalapril Maleate
Vaxneuvance,Pneumoc 15-Val Conj-Dip Crm/PF
Vazculep,Phenylephrine HCl
Vectibix,Panitumumab
Vectical,Calcitriol
Vecuronium Bromide,Vecuronium Bromide
Veklury,Remdesivir
Velcade,Bortezomib
Veletri,Epoprostenol Sodium
Velivet,Desogestrel-Ethinyl Estradiol
Velphoro,Sucroferric Oxyhydroxide
Veltassa,Patiromer Calcium Sorbitex
Vemlidy,Tenofovir Alafenamide
Venclexta,Venetoclax
Venclexta Starting Pack,Venetoclax
Venlafaxine Besylate ER,Venlafaxine Besylate
Venlafaxine HCl,Venlafaxine HCl
Venlafaxine HCl ER,Venlafaxine HCl
Venofer,Iron Sucrose Complex
Ventavis,Iloprost Tromethamine
Ventolin HFA,Albuterol Sulfate
Veo Insulin Syringe,"Syrge-Ndl,Ins 0.3 Ml Half Mark"
Verapamil ER,Verapamil HCl
Verapamil ER PM,Verapamil HCl
Verapamil HCl*,Verapamil HCl
Verapamil SR,Verapamil HCl
Veregen,Sinecatechins
Verkazia,Cyclosporine
Verquvo,Vericiguat
Versacloz,Clozapine
Versed,Midazolam HCl
Verzenio,Abemaciclib
Vesicare,Solifenacin Succinate
Vesicare Ls,Solifenacin Succinate
Vestura,Ethinyl Estradiol/Drospirenone
Vfend,Voriconazole
Vfend IV,Voriconazole
Viagra,Sildenafil Citrate
Vibativ,Telavancin HCl
Viberzi,Eluxadoline
Vibramycin,Doxycycline Calcium
Victoza 2-Pak,Liraglutide
Victoza 3-Pak,Liraglutide
Vidaza,Azacitidine
Vienva,Levonorgestrel/Ethin.Estradiol
Vigabatrin,Vigabatrin
Vigadrone,Vigabatrin
Vigamox,Moxifloxacin HCl
Viibryd,Vilazodone HCl
Vijoice,Alpelisib
Vilazodone HCl,Vilazodone HCl
Viltepso,Viltolarsen
Vimizim,Elosulfase Alfa
Vimovo,Naproxen/Esomeprazole Mag
Vimpat*,Lacosamide
