Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Alogliptin,Alogliptin Benzoate,1,Perrigo/Padagis,5760272.79,949531,20849,6585,6.067057585,276.2853274,874.7566879,0,7763625.59,1298966,33965,10450,5.977082798,228.5772292,742.9306785,0,12110064.41,2018739.5,49985,12875,5.999901189,242.2739704,940.587527,0,12867867.3,2185732,56091,15506,5.88390708,229.4105525,829.8637495,0,11641336.87,1975663,54822,14822,5.888891565,212.3479054,785.4093152,0,0.000847139,-0.007423794
Alogliptin,Alogliptin Benzoate,1,Padagis,1509556.85,246869,5523,1806,6.114809271,273.3218993,835.8565061,0,1859588.37,309559,8504,3204,6.007217913,218.6721978,580.3958708,0,4478264.35,735490,19688,4509,6.088817455,227.4616188,993.1834886,0,4865613.24,849059,23660,5540,5.730594976,205.6472206,878.2695379,0,4655178.22,804105,23675,5730,5.789266601,196.6284359,812.4220279,0,0.010238313,-0.013583885
Alogliptin-Metformin,Alogliptin Benz/Metformin HCl,1,Padagis,950923.09,309786,3553,1092,3.069612862,267.6394849,870.8086905,0,1170363.05,413721,5450,1529,2.828870302,214.7455138,765.4434598,0,754094.6,245601,2866,1141,3.070405251,263.1174459,660.9067485,0,954490.22,318853,3821,1367,2.993511806,249.8011568,698.2371763,0,959663.75,324001,3879,1429,2.961916013,247.3997809,671.5631561,0,-0.010554758,-0.008889029
Alogliptin-Metformin,Alogliptin Benz/Metformin HCl,1,Perrigo/Padagis,325533.34,105297,1247,383,3.091572789,261.0531997,849.9565013,0,436416.08,156007,2132,521,2.797413449,204.6979737,837.6508253,0,267014.57,91091,1111,450,2.931294749,240.3371467,593.3657111,0,301057.34,106604,1275,423,2.824071705,236.1234039,711.7194799,0,318631.9,112770,1462,443,2.82550235,217.9424761,719.259368,0,0.00050659,-0.022247243
Alogliptin-Pioglitazone,Alogliptin Benz/Pioglitazone,1,Perrigo/Padagis,1365441.83,220048,4615,1094,6.205590063,295.8703857,1248.118675,0,1100715.52,179393,3693,865,6.134304264,298.0545681,1272.503491,0,730832.6,119869,2326,558,6.096255398,314.2014617,1309.735842,0,621431.09,101710,1834,459,6.108990814,338.8391985,1353.88037,0,500283.72,81986,1426,356,6.097781856,350.8300982,1405.291348,0,-0.00183483,-0.004371774
Alomide,Lodoxamide Tromethamine,1,Alcon/Novartis,156348.28,9087.5,700,293,17.20476259,223.3546857,533.6118771,0,118084.81,6850,543,249,17.23865839,217.4674217,474.2361847,0,111090.89,6460,486,201,17.1967322,228.5820782,552.690995,0,101314.34,5830,446,177,17.37810292,227.1621973,572.3974011,0,99376.53,5600,429,178,17.74580893,231.6469231,558.2951124,0,0.021159157,0.00777082
Alosetron HCl,Alosetron HCl,1,Amneal Pharmace,5396564.68,206581,3143,820,26.21101944,1717.010716,6581.176439,0,912307.95,44321,753,364,20.73815561,1211.564343,2506.340522,0,1269678.17,60994,1071,369,21.0145695,1185.507162,3440.862249,0,2504613.32,117455,2030,497,21.24193166,1233.799665,5039.463421,0,3484179.85,183228,2947,866,19.16120343,1182.280234,4023.302367,0,-0.097953814,-0.075334365
Alosetron HCl,Alosetron HCl,1,Par Pharm.,0,0,0,0,0,0,0,0,1286278.3,60433,945,314,21.80088421,1361.141058,4096.427707,0,2715213.6,123826,2099,591,21.80677096,1293.574845,4594.270051,0,1474806.25,72750,1280,428,20.41887057,1152.192383,3445.808995,0,124921.35,6032,112,69,20.90139565,1115.369196,1810.454348,0,0.023631331,-0.013946696
Alosetron HCl,Alosetron HCl,1,Roxane/West-War,3864233.86,163228,2874,665,23.93577281,1344.549012,5810.877985,0,4223429.51,190159,3327,817,22.37240054,1269.440791,5169.436365,0,2581189.42,128157,2191,618,20.76322535,1178.087367,4176.681909,0,713852.24,36251,634,280,20.11913274,1125.949905,2549.472286,0,93752.45,5383,91,42,17.46190043,1030.246703,2232.201191,0,-0.132074893,-0.075810535
Alosetron HCl,Alosetron HCl,1,Actavis/Teva,5747279.81,251387,4231,1069,22.99423867,1358.373862,5376.314135,0,7928713.65,353421,5746,1420,22.40106627,1379.866629,5583.601162,0,4668928.52,229891,3649,922,20.2916501,1279.509049,5063.913796,0,4008847.51,208625,3380,853,19.32525223,1186.049559,4699.703998,0,3668866.66,190817,2930,831,19.615234,1252.172922,4415.001998,0,0.015005329,-0.038955241
Alosetron HCl,Alosetron HCl,1,Rising Pharm,0,0,0,0,0,0,0,0,479098.93,23901,381,243,20.358833,1257.477507,1971.600535,0,3049585.03,139377,2135,540,21.7470322,1428.377063,5647.379685,0,3389965.98,172596,2779,721,19.63929256,1219.851018,4701.755867,0,2652581.42,133923,2172,745,19.90248953,1221.262164,3560.511973,0,0.013401551,-0.007528202
Alosetron HCl,Alosetron HCl,1,Lifestar Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23530.61,1381,26,21,16.87682902,905.0234615,1120.505238,1,1619698.6,84323,1466,350,19.71601209,1104.842156,4627.710286,0,3430139.98,167259,2730,759,20.92260147,1256.461531,4519.288511,0,0.06119845,0.113428712
Alphagan P,Brimonidine Tartrate,1,Allergan Inc.,200393560.3,6876245.233,755351,175503,29.18066739,265.2985967,1141.82413,0,210001980.7,6565434.5,703527,165853,32.02118833,298.498822,1266.193441,0,204587977.3,6082400.54,640148,149433,33.67603009,319.5948082,1369.095028,0,202241701.2,5634607.8,589841,141047,35.93125995,342.8749463,1433.860353,0,201793298.2,5312946,550005,131052,38.04228695,366.8935705,1539.79564,0,0.058751823,0.06854508
Alprazolam,Alprazolam,1,Par Pharm.,32008984.21,264722406,4113397,1037028,0.121889173,7.781642329,30.86607518,0,21734158.28,174626679.3,2983939,700074,0.125992906,7.283714004,31.04551559,0,1002044.55,7011617,134088,66088,0.143867083,7.473036737,15.16227681,0,153839.84,888412,17149,7365,0.172152347,8.970776139,20.88796198,0,4386.67,34477,608,288,0.127836908,7.214917763,15.23149306,0,-0.257419897,0.011981985
Alprazolam,Alprazolam,1,Dava Pharmaceut,767644.68,7631538.999,114837,32776,0.10058845,6.684645889,23.42093849,0,697170.44,7090914,110377,28926,0.09831884,6.316265526,24.1018613,0,31516.02,261373,5029,2762,0.120578713,6.266856234,11.41057929,0,6562.67,44903,881,410,0.14615215,7.449114643,16.0065122,0,386.81,4319,79,34,0.089560083,4.896329114,11.37676471,0,-0.387213372,-0.028614552
Alprazolam,Alprazolam,1,Aurobindo Pharm,4985976.42,41331019,665194,215547,0.123115794,7.495522239,23.13173656,0,8468179.73,66836868.1,1143482,269311,0.129749012,7.405608247,31.44386872,0,16428100.56,111091692.3,1837249,536277,0.149077054,8.941684312,30.63361017,0,22531825.02,127026056.8,2175732,576706,0.176892516,10.35597446,39.06986406,0,17186515.49,107672611,1856939,503181,0.158775857,9.255293518,34.15573221,0,-0.102416199,0.065657568
Alprazolam,Alprazolam,1,Breckenridge,967057.65,8240908.5,115998,84495,0.117934151,8.336847618,11.44514646,0,12518472.05,105563680.9,1517812,470092,0.119435391,8.247709235,26.62983427,0,23022384.17,174801906.2,2712954,751551,0.132370325,8.486094556,30.63316285,0,32892773.77,202813068.6,3228416,789319,0.161747813,10.18851777,41.67234511,0,26689846.91,175928298,2842450,712388,0.151378043,9.389733121,37.46532355,0,-0.064110725,0.064402352
Alprazolam,Alprazolam,1,Sandoz,12266719.72,99869269.75,1618519,550109,0.124981501,7.578977893,22.29870757,0,3363849.74,27751514.99,458054,139508,0.123699218,7.343784226,24.11223543,0,5033919.33,36111978.2,597354,261165,0.139793485,8.427028747,19.27486198,0,27997713.4,170463725,2778205,688419,0.163524083,10.07762689,40.66958262,0,27217436.7,198891204.9,3314267,821706,0.136747771,8.212203996,33.1230838,0,-0.163745377,0.022747979
Alprazolam,Alprazolam,1,Greenstone LLC.,12003487.93,103785942.4,1621168,417533,0.116773797,7.404222098,28.74859695,0,10730046.8,93014521,1525524,408665,0.116718796,7.033679444,26.25633906,0,12566206.84,92556166.24,1583820,483473,0.137158283,7.934112993,25.99153798,0,10879862.4,66953249.9,1165721,337470,0.161697949,9.333161537,32.23949507,0,7454011.04,47323236.58,852741,251412,0.157125395,8.741236835,29.64858893,0,-0.028278363,0.077023664
Alprazolam,Alprazolam,1,Actavis/Teva,34996800.78,288194419,4531469,1065185,0.122015124,7.723058633,32.85513857,0,33077613.03,280567063,4625459,1056241,0.118401793,7.151206622,31.31635018,0,42853050.08,323034353.6,5426180,1241787,0.133111534,7.897461949,34.50917918,0,24247115.17,148769026.8,2562991,669429,0.162702265,9.460476127,36.22059273,0,24800780.69,163868194.1,2845459,785233,0.150707064,8.715915671,31.58397659,0,-0.073724854,0.054216929
Alprazolam,Alprazolam,1,Major Pharmaceu,14353.63,91788,2545,826,0.165584176,5.639933202,17.37727603,0,14471.88,79582,2231,668,0.197884413,6.486723442,21.66449102,0,13188.87,95915,1906,1127,0.15330376,6.919658972,11.70263532,0,2882.31,16437,440,224,0.178299368,6.550704546,12.86745536,0,352.53,1149,72,44,0.306814621,4.89625,8.012045455,0,0.720783557,0.16671372
Alprazolam ER,Alprazolam,1,Aurobindo Pharm,1567284.39,1843694,35428,7223,0.871789374,44.23857937,216.9852402,0,1580056.41,1883003,38211,8169,0.858109047,41.35082594,193.421032,0,1424507.04,1804846,36481,7048,0.807607197,39.04791645,202.1150738,0,1508599.86,1944426,39294,7117,0.791674609,38.39262636,211.9713166,0,1847018.25,2148653,44082,8512,0.874548603,41.89960188,216.989926,0,0.10468189,0.000790317
Alprazolam ER,Alprazolam,1,Actavis/Teva,865457.05,964577,19501,4481,0.925451348,44.38013692,193.1392658,0,477214.96,574151,11856,3304,0.8551146,40.25092443,144.4355206,0,188500.48,246681,5290,1430,0.780483957,35.63336106,131.8185175,0,165014.75,185620,3898,1106,0.910805746,42.33318368,149.1995931,0,252007.84,259624,5650,1745,0.977862943,44.60315752,144.4171003,0,0.073624039,0.01386726
Alprazolam Intensol,Alprazolam,1,Roxane/West-War,30529.67,10134.5,263,155,3.012449554,116.0823954,196.9656129,0,53181.2,17594.5,367,173,3.022603655,144.9079019,307.4057804,0,52730.68,16841,352,166,3.131089603,149.8030682,317.6546988,0,25615.89,8687,228,133,2.948761368,112.3503947,192.6006767,0,34955.1,11830.5,298,146,2.954659566,117.2989933,239.4184932,0,0.002000229,-0.004830823
Alprazolam ODT,Alprazolam,1,Par Pharm.,295207.84,201970,3447,1420,1.414823281,85.64196113,207.8928451,0,219538.86,148175,2556,1135,1.438666004,85.89157277,193.4263084,0,446636.93,300405,5023,1927,1.439727639,88.91836154,231.7783757,0,575718.75,390786.5,6820,2504,1.424618297,84.416239,229.9196286,0,586649.26,398355,7146,2728,1.440641135,82.0947747,215.0473827,0,0.011247109,0.004531138
Alprazolam ODT,Alprazolam,1,Actavis/Teva,497050.65,294815,4913,1806,1.62895414,101.1704966,275.2218439,0,526782.76,301547,4983,1752,1.701607725,105.7159864,300.6750913,0,185659.97,99147,2071,1045,1.820104716,89.64749879,177.6650431,0,8547.42,4958,152,109,1.690041933,56.23302632,78.41669725,0,4368.89,2801,57,36,1.544433634,76.64719298,121.3580556,1,-0.086156619,-0.013231907
Alprazolam XR,Alprazolam,1,Greenstone LLC.,605189.7,777681,14956,3900,0.791804137,40.46467638,155.1768462,0,663470.79,945971,18413,4509,0.713919509,36.0327372,147.143666,0,842657.6,1243804,24581,5189,0.697464826,34.28085106,162.3930623,0,783785.74,1141306,22795,4772,0.703714652,34.38410792,164.2468022,0,722514.13,991670,20064,4844,0.738284133,36.01047299,149.1565091,0,0.049124288,-0.017344154
Alrex,Loteprednol Etabonate,1,Bausch & Lomb I,12287973.64,286820,42101,19127,42.84210878,291.8689257,642.4412422,0,11805100.88,260945,38446,17973,45.23980486,307.0566738,656.824174,0,9764844.53,201725,30393,13857,48.40671474,321.2859714,704.686767,0,10098000.9,195815,29355,14097,51.56908766,343.9959428,716.3226857,0,10734692.06,194095,28401,13897,55.30638121,377.968806,772.4467194,0,0.072471586,0.065923657
Altabax,Retapamulin,1,"Almirall, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82491.13,3945,169,124,20.91029911,488.1131953,665.2510484,0,79813.02,3720,155,123,21.4551129,514.9227097,648.8863415,0,87935.06,4020,156,125,21.87439304,563.6862821,703.48048,0,0.019542201,0.02279332
Altace,Ramipril,1,Monarch Phrm,5805847.31,881762,10659,2248,6.557867266,544.689681,2582.672291,0,5216070.64,795740,9279,2030,6.523701503,562.1371527,2569.492926,0,4696888.02,719216,7992,1719,6.510050314,587.6987012,2732.337417,0,3761562.58,570537,6352,1442,6.572679433,592.1855447,2608.573218,0,2225990.37,332944,3764,903,6.680264809,591.3895776,2465.105615,0,0.016368572,0.004633751
Altavera,Levonorgestrel/Ethin.Estradiol,1,"Xiromed, LLC",24988.62,44660,783,429,0.559530228,31.91394636,58.24853147,0,27487.69,51185,1111,370,0.537026277,24.74139514,74.29105405,0,29958.99,53816,1109,369,0.556692991,27.0144184,81.1896748,0,78277.35,158702,2624,752,0.493234805,29.83130717,104.0922207,0,85980.04,200229,3406,882,0.429408527,25.24369935,97.48303855,0,-0.129403434,-0.064030326
Altoprev,Lovastatin,1,Covis Pharma,2153012.4,77816,1446,434,27.67451584,1488.943569,4960.858065,0,1742359.37,56046,1273,368,31.1070558,1368.703354,4734.672201,0,1781972.53,55333,1258,304,32.20454467,1416.512345,5861.751743,0,1734180.05,52961,1227,326,32.75954493,1413.349674,5319.570706,0,1615227.72,44297,994,294,36.46322001,1624.977586,5493.971837,0,0.113056365,0.071380522
Altreno,Tretinoin,1,Bausch Health U,1507.53,585,13,13,2.576974359,115.9638462,115.9638462,1,55207.57,21590,469,398,2.557089856,117.7133689,138.7124874,0,65856.16,25835,552,434,2.549106251,119.3046377,151.7423042,0,78857.16,30685,786,577,2.569892782,100.3271756,136.6675217,0,83038.63,32025,824,573,2.59293146,100.7750364,144.919075,0,0.00896484,0.001544464
Alunbrig,Brigatinib,1,Takeda Pharmace,11562020.55,31737,657,140,449.9347995,17598.2048,82585.86107,0,14483936.9,34139,868,153,478.7183691,16686.56325,94666.25425,0,15825267.71,37325,939,144,479.2381476,16853.32025,109897.6924,0,19416969.7,43526,1127,176,507.1548103,17228.89947,110323.6915,0,27828145.31,62004,1539,218,517.2968173,18081.96576,127652.0427,0,0.019997852,0.035493925
Alvesco,Ciclesonide,1,Covis Pharma,739683.84,22502.9,1964,1454,32.97485124,376.6210998,508.7234113,1,20730250.8,1735897.3,145378,73568,11.92910148,142.5955151,281.7835309,1,30903953.29,2672270.6,219154,84373,11.55412859,141.0147809,366.2777582,1,31974256.19,2649150.7,207443,79758,12.06359031,154.1351417,400.8908973,1,33342211.4,2769279.2,215905,85738,12.03591461,154.4300104,388.8848749,1,-0.002294151,-0.222726139
Alyacen,Norethindrone-Ethin. Estradiol,1,Glenmark Pharma,119714.1,199624,4693,1226,0.603182112,25.50907735,97.64608483,0,160799.04,247701,5349,1243,0.65318099,30.0615143,129.3636685,0,189208.05,287892,6066,1303,0.658994365,31.19156776,145.2095549,0,199928.62,304338,6501,1384,0.661430877,30.75351792,144.4570954,0,179155.3,266691,5717,1170,0.671985425,31.33729229,153.124188,0,0.015957144,0.027372295
Alyq,Tadalafil,1,Teva USA,0,0,0,0,0,0,0,0,24442360.54,684066,11124,1713,35.73099751,2197.263623,14268.74521,1,28997095.48,956017,15353,2018,30.33115047,1888.692469,14369.22472,0,7380539.36,247394,3969,1521,29.83313807,1859.546324,4852.425615,0,712899.37,30643,500,112,23.26467285,1425.79874,6365.172946,0,-0.22017346,-0.133269786
Amabelz,Estradiol/Norethindrone Acet,1,Lupin Pharmaceu,970984.45,366540,5349,1729,2.645421555,181.5263507,561.5873048,0,825165.37,336611,4650,1564,2.450055198,177.4549183,527.5993414,0,573345.74,269590,3567,1155,2.126899144,160.73612,496.4032381,0,523412.38,270566,3600,1222,1.935429836,145.3923278,428.3243699,0,175695.58,77685,1016,361,2.262920565,172.9287205,486.6913573,0,0.169208267,-0.038291166
Amantadine,Amantadine HCl,1,Major Pharmaceu,33884.39,23678,486,126,1.431049497,69.72096708,268.9237302,0,63701.26,48093,1002,217,1.324543281,63.57411178,293.5541936,0,70103.41,56723,1159,221,1.23589038,60.48611734,317.21,0,37258.81,34394,769,163,1.083293889,48.4509883,228.5816564,0,16316.28,17376,406,105,0.939012431,40.18788177,155.3931429,0,-0.133187733,-0.099975832
Amantadine,Amantadine HCl,1,Banner Pharmaca,27959.84,23247,444,189,1.202728954,62.97261261,147.9356614,0,9460.4,8693,205,49,1.088277925,46.14829268,193.0693878,0,3668.65,3794,94,24,0.966960991,39.02819149,152.8604167,0,1026.66,906,42,0,1.133178808,24.44428571,0,0,692.71,766,31,0,0.904321149,22.34548387,0,0,-0.201960765,-0.068809085
Amantadine,Amantadine HCl,1,Advagen Pharma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132414.99,162476,2328,1233,0.814981844,56.87929124,107.3925304,0,960615.74,1753293.5,21269,6744,0.547892147,45.16506371,142.4400564,0,-0.32772472,-0.32772472
Amantadine,Amantadine HCl,1,"Athem, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104708.03,97436,664,613,1.074633914,157.6928163,170.812447,0,571578.75,540053,4134,1546,1.058375289,138.262881,369.714586,0,-0.015129454,-0.015129454
Amantadine,Amantadine HCl,1,Avet Pharmaceut,1855283.13,1616464,21815,5870,1.147741694,85.0462127,316.061862,0,2455896.18,2612427.133,32782,8036,0.940082175,74.91599597,305.6117695,0,2334195.05,2742117,32558,8321,0.851238313,71.69344094,280.5185735,0,2106238.21,2544871,28854,7298,0.827640462,72.99640293,288.604852,0,2230039.38,2597689,29507,7369,0.858470502,75.57662182,302.6244239,0,0.037250523,-0.070027075
Amantadine,Amantadine HCl,1,Hi-Tech/Akorn C,111727.58,2555271.548,4742,1266,0.043724347,23.56127794,88.25243286,0,95995.87,1909507.52,3617,1287,0.05027258,26.54019077,74.58886558,0,160817.44,2838045,5606,1317,0.056664866,28.68666429,122.1089142,0,155676.91,2832929,5649,1381,0.054952634,27.55831298,112.7276684,0,138112.83,2635379,5339,1355,0.052407198,25.86867016,101.9282878,0,-0.046320536,0.046325724
Amantadine,Amantadine HCl,1,Zydus Pharmaceu,3499321.38,3550589,43499,11996,0.985560813,80.44601899,291.7073508,0,3322021.36,3743856,43872,12421,0.887326158,75.72076404,267.4520055,0,4405868.78,5458907.962,63978,16211,0.807097099,68.86537216,271.7826649,0,5430500.72,6850721,78597,20588,0.792690393,69.09297709,263.7701924,0,7080904.23,9082579,100293,26092,0.779613833,70.60217792,271.3821949,0,-0.016496427,-0.05691893
Amantadine,Amantadine HCl,1,Alembic Pharmac,5046601.01,4642643,62255,15176,1.087010354,81.06338463,332.5382848,0,3505444.21,5025717,65615,15498,0.697501314,53.42443359,226.1868764,0,3444086.08,5561692,69078,15828,0.619251494,49.85792988,217.5945211,0,4147575.42,6138295.5,72427,18208,0.675694212,57.26559736,227.7886325,0,6259060.95,8878393.367,103498,28343,0.731880876,60.47518744,220.8326906,0,0.083153982,-0.094159613
Amantadine,Amantadine HCl,1,Strides Pharma,4825922.57,3943892,52077,17275,1.22121793,92.66898189,279.3587595,0,8348719.12,7614200.998,101608,27279,1.068692089,82.16596252,306.0493097,0,9063523.43,9048055.05,116623,27478,0.97586639,77.71643184,329.8465474,0,9025837.73,9233098.993,114404,25557,0.958971154,78.89442441,353.1649932,0,3899692.57,3790285.43,62034,15301,1.030487748,62.86379357,254.8652095,0,0.074576377,-0.041565551
Amantadine,Amantadine HCl,1,Jubilant Cadist,14667.83,10409,144,114,1.409148814,101.8599306,128.6651754,0,846624.07,604860.75,8770,2859,1.399700791,96.53638198,296.1259426,0,313119.53,268014,3845,1744,1.168295425,81.43550845,179.5410149,0,301821.3,241617.5,4229,1212,1.249169866,71.3694254,249.0274753,0,16447.05,13596.5,253,108,1.20965322,65.00810277,152.2875,0,-0.031634325,-0.037443998
Amantadine,Amantadine HCl,1,"Cipla USA, Inc.",1197780.68,838838,12289,4859,1.420935744,97.46770933,246.5076518,0,648663.52,524654,4238,2203,1.19551464,153.0588768,294.4455379,0,127319.4,115084,784,485,1.061219081,162.3971939,262.5142268,0,9936.47,7756,198,43,1.27505014,50.18419192,231.0806977,0,4946.21,5347,115,23,0.935359975,43.01052174,215.0526087,0,-0.266413182,-0.099256606
Amantadine,Amantadine HCl,1,Morton Grove Ph,71212.03,1008068.5,1576,433,0.070642055,45.18529822,164.4619631,0,46111.32,751106.5,1179,394,0.061391188,39.11053435,117.0338071,0,42997.1,770244,1159,320,0.0558227,37.09844694,134.3659375,0,13320.21,263524,395,212,0.050546478,33.72205063,62.83117925,0,1292.85,29370,82,29,0.044019408,15.76646342,44.58103448,0,-0.129130069,-0.111524988
Amantadine,Amantadine HCl,1,Lannett Co. Inc,24460.6,18994,335,94,1.287806676,73.01671642,260.2191489,0,15143.5,14726,239,82,1.028351216,63.36192469,184.6768293,0,18069.34,22045,341,82,0.819657065,52.98926686,220.3578049,0,13517.38,15949,274,63,0.847537777,49.33350365,214.5615873,0,7427.8,9090,146,48,0.817139714,50.87534247,154.7458333,0,-0.035866322,-0.107493451
Amantadine,Amantadine HCl,1,Upsher Smith La,10308503.81,7888725.25,114380,27915,1.311978781,90.12505517,369.2818847,0,8629852.74,7129002.735,98245,24071,1.211225979,87.84012153,358.5165859,0,8974737.29,7358699.79,95518,24592,1.220518128,93.95859723,364.9454005,0,9139047.66,7975241.08,106890,25848,1.138736744,85.49955712,353.568851,0,8233604.71,7350659.366,101594,26448,1.108470669,81.04420251,311.3129428,0,-0.026578641,-0.041263308
Amantadine,Amantadine HCl,1,Marlex Pharm.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901.45,3412,69,21,1.139601649,56.54275362,185.7833333,0,11891.91,11138,185,61,1.076860477,64.2805946,194.9493443,0,-0.055055354,-0.055055354
Amantadine,Amantadine HCl,1,Pharm Assoc Inc,344530.17,6889095.956,15849,3179,0.050010941,21.73829074,108.3769015,0,409831.73,7855235.35,17308,3553,0.052173068,23.67874567,115.3480805,0,352048.12,6939514.5,14439,3239,0.050730944,24.3817522,108.6903736,0,386636.26,7347430.612,14702,3324,0.052621968,26.29820841,116.3165644,0,396210.82,7571686.889,15302,3451,0.052327946,25.89274735,114.8104376,0,-0.005587449,0.01138653
Amantadine,Amantadine HCl,1,Rising Pharm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13095.99,19078,317,239,0.686444596,41.31227129,54.79493724,0,0,0
Amantadine,Amantadine HCl,1,Actavis/Teva,6875562.9,5232145.16,75207,18175,1.312784878,91.4218477,378.2978212,0,5823577.13,4861778.95,65795,18659,1.186948322,88.51093746,312.1055325,0,2835483.51,2547908.1,34936,13238,1.103991263,81.1622255,214.1927414,0,114586.51,96707,1616,784,1.185785984,70.90749381,146.1562628,0,447488.45,420058.5,4877,2673,1.065300309,91.75485955,167.4105687,0,-0.10160828,-0.050883285
