Brnd_Name,Mftr_Name,Tot_Mftr
Doxy 100,Fresenius/Novap,1
Doxycycline Hyclate*,AHP,1
Doxycycline Hyclate*,Acella Pharmace,1
Doxycycline Hyclate*,Actavis/Teva,1
Doxycycline Hyclate*,Ajanta Pharma L,1
Doxycycline Hyclate*,Alembic Pharmac,1
Doxycycline Hyclate*,Alvogen Inc,1
Doxycycline Hyclate*,Amneal Pharmace,1
Doxycycline Hyclate*,Apotex Corp,1
Doxycycline Hyclate*,Avet Pharmaceut,1
Doxycycline Hyclate*,Avpak,1
Doxycycline Hyclate*,Bi-Coastal Phar,1
Doxycycline Hyclate*,Chartwell Rx Ll,1
Doxycycline Hyclate*,Epic Pharma LLC,1
Doxycycline Hyclate*,Harris Pharm,1
Doxycycline Hyclate*,"Jg Pharma, Inc.",1
Doxycycline Hyclate*,Lannett Co. Inc,1
Doxycycline Hyclate*,Larken Labs,1
Doxycycline Hyclate*,Lupin Pharmaceu,1
Doxycycline Hyclate*,Major Pharmaceu,1
Doxycycline Hyclate*,Mayne Pharma In,1
Doxycycline Hyclate*,Mutual Pharm Co,1
Doxycycline Hyclate*,Mylan Instituti,1
Doxycycline Hyclate*,Puracap Laborat,1
Doxycycline Hyclate*,Solco Healthcar,1
Doxycycline Hyclate*,Sun Pharmaceuti,1
Doxycycline Hyclate*,Teva USA,1
Doxycycline Hyclate*,Tris Pharma Inc,1
Doxycycline Hyclate*,Viona Pharmaceu,1
Doxycycline Hyclate*,West-Ward/Hikma*,1
Doxycycline Hyclate*,Zydus Pharmaceu,1
Doxycycline Ir-Dr,Prasco Labs,1
Doxycycline Monohydrate,AHP,1
Doxycycline Monohydrate,Alembic Pharmac,1
Doxycycline Monohydrate,Avet Pharmaceut,1
Doxycycline Monohydrate,Avpak,1
Doxycycline Monohydrate,Chartwell Rx Ll,1
Doxycycline Monohydrate,"Cipla USA, Inc.",1
Doxycycline Monohydrate,Cosette Pharmac,1
Doxycycline Monohydrate,Gavis/Lupin,1
Doxycycline Monohydrate,Lannett Co. Inc,1
Doxycycline Monohydrate,Lupin Pharmaceu,1
Doxycycline Monohydrate,Mayne Pharma In,1
Doxycycline Monohydrate,Par Pharm.,1
Doxycycline Monohydrate,Ranbaxy/Sun Pha,1
Doxycycline Monohydrate,Strides Pharma,1
Doxycycline Monohydrate,Zydus Pharmaceu,1
Doxylamine Succ-Pyridoxine HCl,Actavis/Teva,1
Doxylamine Succ-Pyridoxine HCl,Mylan,1
Doxylamine Succ-Pyridoxine HCl,Par Pharm.,1
Drizalma Sprinkle,Sun Pharma Glob,1
Dronabinol,AHP,1
Dronabinol,Akorn Inc.,1
Dronabinol,Ascend Laborato,1
Dronabinol,Avkare,1
Dronabinol,Camber Pharmace,1
Dronabinol,Lannett Co. Inc,1
Dronabinol,Major Pharmaceu,1
Dronabinol,Rhodes Pharmace,1
Droplet Insulin Syringe,"Htl-Strefa, S.A",3
Droplet Micron Pen Needle,"Htl-Strefa, S.A",1
Droplet Pen Needle,"Htl-Strefa, S.A",1
Dropsafe Pen Needle,"Htl-Strefa, S.A",1
Dropsafe Prep Pads,"Htl-Strefa, Inc",1
Drospirenone-Eth Estra-Levomef,Lupin Pharmaceu,1
Drospirenone-Eth Estra-Levomef,Sandoz,1
Drospirenone-Ethinyl Estradiol,Camber Pharmace,1
Drospirenone-Ethinyl Estradiol,Glenmark Pharma,1
Drospirenone-Ethinyl Estradiol,Lupin Pharmaceu,1
Drospirenone-Ethinyl Estradiol,Mylan,1
Drospirenone-Ethinyl Estradiol,Nivagen Pharmac,1
Droxia,BMS/H2 Pharma L,1
Droxidopa,Ajanta Pharma L,1
Droxidopa,Ascend Laborato,1
Droxidopa,Aurobindo Pharm,1
Droxidopa,Camber Pharmace,1
Droxidopa,Lupin Pharmaceu,1
Droxidopa,Novadoz Pharmac,1
Droxidopa,Sciegen Pharmac,1
Droxidopa,Sun Pharmaceuti,1
Droxidopa,Tris Pharma Inc,1
Droxidopa,West-Ward/Hikma,1
Droxidopa,Zydus Pharmaceu,1
Duaklir Pressair,Astrazeneca/Cov,1
Duavee,Wyeth/Pfizer,1
Duexis,Horizon Therape,1
Dulera,Merck Sharp & D,1
Dulera,Organon LLC,1
Duloxetine HCl,AHP,1
Duloxetine HCl,Actavis/Teva,1
Duloxetine HCl,Ajanta Pharma L,1
Duloxetine HCl,Apotex Corp,1
Duloxetine HCl,Ascend Laborato,1
Duloxetine HCl,Bluepoint Labor,1
Duloxetine HCl,Breckenridge,1
Duloxetine HCl,Camber Pharmace,1
Duloxetine HCl,"Cipla USA, Inc.",1
Duloxetine HCl,"Gsms, Inc.",1
Duloxetine HCl,Innovida Pharma,1
Duloxetine HCl,Lupin Pharmaceu,1
Duloxetine HCl,Macleods Pharma,1
Duloxetine HCl,Major Pharmaceu,1
Duloxetine HCl,Rising Pharm,1
Duloxetine HCl,Solco Healthcar,1
Duloxetine HCl,Sun Pharma Glob,1
Duloxetine HCl,Torrent Pharmac,1
Duloxetine HCl,Zydus Pharmaceu,1
Duobrii,Bausch Health U,1
Duopa,Abbvie US LLC,1
Dupixent Pen,Sanofi-Aventis,1
Dupixent Syringe,Sanofi-Aventis,1
Durezol,Alcon/Novartis,1
Durysta,Allergan Inc.,1
Dutasteride,Amneal Pharmace,1
Dutasteride,Camber Pharmace,1
Dutasteride,Epic Pharma LLC,1
Dutasteride,Global Pharm,1
Dutasteride,"Gsms, Inc.",1
Dutasteride,Rising Pharm,1
Dutasteride,Strides Pharma,1
Dutasteride,Xlcare Pharmace,1
Dutasteride-Tamsulosin,Par Pharm.,1
Dutasteride-Tamsulosin,Zydus Pharmaceu,1
Dutoprol,Concordia Pharm,1
Dyanavel XR,Tris Pharma Inc,1
Dymista,Meda/Mylan Spec,1
Dyrenium,Concordia Pharm,1
Dysport,Ipsen Biopharma,1
E.E.S. 200,Arbor/Azurity,1
E.E.S. 400,Arbor/Azurity,1
Easy Comfort Alcohol Pad,Home Aide Diagn,1
Easy Comfort Insulin Syringe,Home Aide Diagn,2
Easy Comfort Pen Needle,Home Aide Diagn,1
Easy Comfort Pen Needles,Home Aide Diagn,1
Easy Glide Insulin Syringe,Global Diabetic,3
Easy Glide Pen Needle,Global Diabetic,1
Easy Touch,Mhc Medical Pro,3
Easy Touch Alcohol Prep Pads,Mhc Medical Pro,1
Easy Touch Fliplock Insulin,Mhc Medical Pro,1
Easy Touch Insulin Safety,Mhc Medical Pro,2
Easy Touch Insulin Syringe,Mhc Medical Pro,3
Easy Touch Pen Needle,Mhc Medical Pro,1
Easy Touch Safety Pen Needle,Mhc Medical Pro,1
Easy Touch Sheathlock Insulin,Mhc Medical Pro,1
Easy-Touch Insulin Syringe,Mhc Medical Pro,1
Ec-Naproxen,Woodward Pharma,1
Eclipse Syringe,Bd Medical Surg,1
Econazole Nitrate,"IGI Labs, Inc./",1
Econazole Nitrate,Perrigo/Padagis,1
Econazole Nitrate,Taro Pharm USA,1
Edarbi,Arbor/Azurity,1
Edarbyclor,Arbor/Azurity,1
Edecrin,Bausch Health U,1
Edex,Auxilium/Endo P,1
Edluar,Meda/Mylan Spec,1
Edurant,Janssen Product,1
Efavirenz,Aurobindo Pharm,1
Efavirenz,Camber Pharmace,1
Efavirenz,"Cipla USA, Inc.",1
Efavirenz,Mylan,1
Efavirenz,Rising Pharm,1
Efavirenz,Strides Pharma,1
Efavirenz-Emtric-Tenofov Disop,Aurobindo Pharm,1
Efavirenz-Emtric-Tenofov Disop,Camber Pharmace,1
Efavirenz-Emtric-Tenofov Disop,"Cipla USA, Inc.",1
Efavirenz-Emtric-Tenofov Disop,Laurus Labs Lim,1
Efavirenz-Emtric-Tenofov Disop,Macleods Pharma,1
Efavirenz-Emtric-Tenofov Disop,Teva USA,1
Efavirenz-Lamivu-Tenofov Disop,Laurus Labs Lim,1
Effer-K,Nomax Inc,1
Effexor XR,Pfizer/Viatris,1
Effient,Cosette Pharmac,1
Effient,Daiichi Sankyo/,1
Effient,Eli Lilly & Co.,1
Efudex,Bausch Health U,1
Egrifta Sv,Theratechnologi,1
Elaprase,Shire US Inc.,1
Elelyso,Pfizer US Pharm,1
Elestrin,Meda/Mylan Spec,1
Eletriptan HBr,Ajanta Pharma L,1
Eletriptan HBr,Aurobindo Pharm,1
Eletriptan HBr,Greenstone LLC.,1
Eletriptan HBr,Mylan,1
Eletriptan HBr,Teva USA,1
Eletriptan HBr,Zydus Pharmaceu,1
Elfolate,Aventura Pharma,1
Elidel,Bausch Health U,1
Eligard,Tolmar Inc.,1
Elinest,Northstar Rx Ll,1
Eliquis,BMS Primarycare,1
Elite-Ob,Trigen Laborato,1
Elite-Thin,Rx Elite,1
Elitek,Sanofi-Aventis,1
Elixophyllin,Nostrum Laborat,1
Ella,"Afaxys, Inc.",1
Elmiron,Janssen Pharm.,1
Eluryng,Amneal Pharmace,1
Elyxyb,Biodelivery Sci,1
Emcyt,Pharmaci/Pfizer,1
Emend,Merck Sharp & D,2
Emflaza,Ptc Therapeutic,1
Emgality Pen,Eli Lilly & Co.,1
Emgality Syringe,Eli Lilly & Co.,1
Emoquette,Par Pharm.,1
Empaveli,Apellis Pharmac,1
Empliciti,BMS Primarycare,1
Emsam,Mylan Specialty,1
Emtricitabine,"Cipla USA, Inc.",1
Emtricitabine-Tenofovir Disop,Amneal Pharmace,1
Emtricitabine-Tenofovir Disop,Apotex Corp,1
Emtricitabine-Tenofovir Disop,Aurobindo Pharm,1
Emtricitabine-Tenofovir Disop,Camber Pharmace,1
Emtricitabine-Tenofovir Disop,"Cipla USA, Inc.",1
Emtricitabine-Tenofovir Disop,Exelan Pharmace,1
Emtricitabine-Tenofovir Disop,Laurus Labs Lim,1
Emtricitabine-Tenofovir Disop,Lupin Pharmaceu,1
Emtricitabine-Tenofovir Disop,Macleods Pharma,1
Emtricitabine-Tenofovir Disop,Mylan,1
Emtricitabine-Tenofovir Disop,Northstar Rx Ll,1
Emtricitabine-Tenofovir Disop,Strides Pharma,1
Emtricitabine-Tenofovir Disop,Teva USA,1
Emtricitabine-Tenofovir Disop,Zydus Pharmaceu,1
Emtriva,Gilead Sciences,1
Emverm,Amneal Pharmace,1
Enalapril Maleate,Amneal Pharmace,1
Enalapril Maleate,Avet Pharmaceut,1
Enalapril Maleate,Bionpharma Inc.,1
Enalapril Maleate,Camber Pharmace,1
Enalapril Maleate,"Gsms, Inc.",1
Enalapril Maleate,Legacy Pharmace,1
Enalapril Maleate,Major Pharmaceu,1
Enalapril Maleate,Northstar Rx Ll,1
Enalapril Maleate,Oceanside Pharm,1
Enalapril Maleate,Solco Healthcar,1
Enalapril Maleate,Taro Pharm USA,1
Enalapril Maleate,Wockhardt USA L,1
Enalapril-Hydrochlorothiazide,Dr.Reddy'S Lab,1
Enalapril-Hydrochlorothiazide,Taro Pharm USA,1
Enbrace Hr,Jaymac Pharma,1
Enbrel,Amgen,1
Enbrel Mini,Amgen,1
Enbrel Sureclick,Amgen,1
Endari,Emmaus Medical,1
Endocet,Qualitest/Par P,1
Endometrin,Ferring Ph Inc,1
Engerix-B Adult,Glaxosmithkline,1
Engerix-B Pediatric-Adolescent,Glaxosmithkline,1
Enhertu,"Daiichi Sankyo,",1
Enjaymo,Bioverativ U.S.,1
Enoxaparin Sodium,Amphastar Pharm,1
Enoxaparin Sodium,Apotex Corp,1
Enoxaparin Sodium,App/Fresenius K,1
Enoxaparin Sodium,Bluepoint Labor,1
Enoxaparin Sodium,Fresenius Kabi,1
Enoxaparin Sodium,Fresenius/Novap,1
Enoxaparin Sodium,Meitheal Pharma,1
Enoxaparin Sodium,Northstar Rx Ll,1
Enoxaparin Sodium,Sandoz,1
Enoxaparin Sodium,Teva Parenteral,1
Enoxaparin Sodium,Winthrop US,1
Enoxaparin Sodium,Zydus Pharmaceu,1
Enpresse,Teva USA,1
Enskyce,Lupin Pharmaceu,1
Enspryng,"Genentech, Inc.",1
Enstilar,Leo Pharma Inc.,1
Entacapone,Ajanta Pharma L,1
Entacapone,Alembic Pharmac,1
Entacapone,Aurobindo Pharm,1
Entacapone,Lannett Co. Inc,1
Entacapone,Macleods Pharma,1
Entacapone,Mylan,1
Entacapone,Mylan Instituti,1
Entacapone,Sandoz,1
Entacapone,Sun Pharma Glob,1
Entacapone,Wockhardt USA L,1
Entecavir,Accord Healthca,1
Entecavir,Amneal Pharmace,1
Entecavir,Aurobindo Pharm,1
Entecavir,Breckenridge,1
Entecavir,Camber Pharmace,1
Entecavir,"Cipla USA, Inc.",1
Entecavir,Epic Pharma LLC,1
Entecavir,Florida Pharmac,1
Entecavir,Marlex Pharm.,1
Entecavir,Northstar Rx Ll,1
Entecavir,Solco Healthcar,1
Entecavir,Zydus Pharmaceu,1
Entresto,Novartis,1
Entyvio,Takeda Pharmace,1
Enulose,Actavis/Teva,1
Envarsus XR,Veloxis Pharmac,1
Epaned,Azurity Pharmac,1
Epclusa,Gilead Sciences,1
Epidiolex,Jazz Pharmaceut,1
Epiduo Forte,Galderma Labora,1
Epifoam,Meda/Mylan Spec,1
Epinastine HCl,Breckenridge,1
Epinastine HCl,Somerset Therap,1
Epinastine HCl,Sun Pharmaceuti,1
Epinephrine,Amneal Pharmace,1
Epinephrine,International M,1
Epinephrine,Mylan Specialty,1
Epinephrine,Teva USA,1
Epipen 2-Pak,Mylan Specialty,1
Epipen Jr 2-Pak,Mylan Specialty,1
Epitol,Teva USA,1
Epivir,Viiv Healthcare,1
Epivir Hbv,Glaxosmithkline,1
Eplerenone,Accord Healthca,1
Eplerenone,Avkare,1
Eplerenone,Breckenridge,1
Eplerenone,Greenstone LLC.,1
Eplerenone,Mylan/Prasco La,1
Eplerenone,Prasco Labs,1
Eplerenone,Proficient Rx L,1
Eplerenone,Sandoz,1
Eplerenone,Westminster Pha,1
Epogen,Amgen,1
Epoprostenol Sodium,Sun Pharmaceuti,1
Eprontia,Azurity Pharmac,1
Epsolay,Galderma Labora,1
Epzicom,Viiv Healthcare,1
Equetro,Validus Pharmac,1
Eraxis (Water Diluent),Pfizer US Pharm,1
Erbitux,Eli Lilly & Co.,1
Ergoloid Mesylates,Mutual Pharm Co,1
Ergomar,Tersera Therape,1
Ergotamine-Caffeine,Cintex Services,1
Erivedge,"Genentech, Inc.",1
Erleada,Janssen Biotech,1
Erlotinib HCl,Armas Pharmaceu,1
Erlotinib HCl,Breckenridge,1
Erlotinib HCl,Mylan,1
Erlotinib HCl,Novadoz Pharmac,1
Erlotinib HCl,Sun Pharmaceuti,1
Erlotinib HCl,Teva USA,1
Erlotinib HCl,Zydus Pharmaceu,1
Errin,Mayne Pharma In,1
Ertaczo,Bausch Health U,1
Ertapenem,Apotex Corp,1
Ertapenem,Auromedics-Eugi,1
Ertapenem,Auromedics-Nova,1
Ertapenem,Bluepoint Labor,1
Ertapenem,Dr.Reddy'S Lab,1
Ertapenem,Fosun Pharma Us,1
Ertapenem,Fresenius Kabi,1
Ertapenem,Hospira/Pfizer,1
Ertapenem,Northstar Rx Ll,1
Ertapenem,Par Pharm.,1
Ertapenem,Par/Premier Pro,1
Ertapenem,WG Critical Car,1
Ertapenem,West-Ward/Hikma,1
Ery,Perrigo/Padagis,1
Ery-Tab,Arbor Pharmaceu,1
Ery-Tab,Arbor/Azurity,1
Eryped 200,Arbor/Azurity,1
Eryped 400,Arbor/Azurity,1
Erythrocin Lactobionate,Hospira/Pfizer,1
Erythrocin Stearate,Arbor/Azurity,1
Erythromycin,Mckesson Packag,1
Erythromycin,"Micro Labs USA,",1
Erythromycin,Morton Grove Ph,1
Erythromycin,Mylan,1
Erythromycin,Perrigo/Padagis,1
Erythromycin,Teligent Pharma,1
Erythromycin Ethylsuccinate,Amneal Pharmace,1
Erythromycin Ethylsuccinate,Ani Pharmaceuti,1
Erythromycin Ethylsuccinate,Arbor/Azurity,1
Erythromycin Ethylsuccinate,Wilshire Pharma,1
Erythromycin*,Akorn Inc.,1
Erythromycin*,Amneal Pharmace,1
Erythromycin*,Arbor/Azurity,1
Erythromycin*,Bausch & Lomb I,1
Erythromycin*,Mayne Pharma In,1
Erythromycin*,Nivagen Pharmac,1
Erythromycin*,Perrigo/Padagis,1
Erythromycin*,Teva USA,1
Erythromycin*,Torrent Pharmac,1
Erythromycin*,Wilshire Pharma,1
Erythromycin-Benzoyl Peroxide,Oceanside Pharm,1
Erythromycin-Benzoyl Peroxide,Rising Pharm,1
Erythromycin-Benzoyl Peroxide,Sandoz,1
Esbriet,"Genentech, Inc.",1
Escitalopram Oxalate,AHP,1
Escitalopram Oxalate,Accord Healthca,1
Escitalopram Oxalate,Amneal Pharmace,1
Escitalopram Oxalate,Aurobindo Pharm,1
Escitalopram Oxalate,Bluepoint Labor,1
Escitalopram Oxalate,Camber Pharmace,1
Escitalopram Oxalate,"Cipla USA, Inc.",1
Escitalopram Oxalate,Exelan Pharmace,1
Escitalopram Oxalate,Jubilant Cadist,1
Escitalopram Oxalate,Legacy Pharmace,1
Escitalopram Oxalate,Lupin Pharmaceu,1
Escitalopram Oxalate,Macleods Pharma,1
Escitalopram Oxalate,Major Pharmaceu,1
Escitalopram Oxalate,Rising Pharm,1
Escitalopram Oxalate,Silarx/Lannett,1
Escitalopram Oxalate,Solco Healthcar,1
Escitalopram Oxalate,Torrent Pharmac,1
Esgic,Mayne Pharma In,1
Esomeprazole Magnesium,Ascend Laborato,1
Esomeprazole Magnesium,Astrazeneca Lp/,1
Esomeprazole Magnesium,Aurobindo Pharm,1
Esomeprazole Magnesium,Biocon Pharma I,1
Esomeprazole Magnesium,Camber Pharmace,1
Esomeprazole Magnesium,"Cipla USA, Inc.",1
Esomeprazole Magnesium,Dr.Reddy'S Lab,1
Esomeprazole Magnesium,Glenmark Pharma,1
Esomeprazole Magnesium,Lannett Co. Inc,1
Esomeprazole Magnesium,Major Pharmaceu,1
Esomeprazole Magnesium,Mylan,1
Esomeprazole Magnesium,Mylan Instituti,1
Esomeprazole Magnesium,Northstar Rx Ll,1
Esomeprazole Magnesium,Ohm-Sun Pharmac,1
Esomeprazole Magnesium,Teva USA,1
Esomeprazole Magnesium,Torrent Pharmac,1
Esomeprazole Magnesium,Zydus Pharmaceu,1
Esomeprazole Sodium,Auromedics-Eugi,1
Esomeprazole Sodium,Slate Run Pharm,1
Estarylla,"Xiromed, LLC",1
Estazolam,Actavis/Teva,1
Estazolam,Mayne Pharma In,1
Estazolam,Novitium/Ani Ph,1
Estrace*,Actavis/Allerga*,1
Estradiol (Once Weekly),Mylan,1
Estradiol (Once Weekly),Sandoz,1
Estradiol (Twice Weekly),Mylan,1
Estradiol (Twice Weekly),Noven Therapeut,1
Estradiol (Twice Weekly),Sandoz,1
Estradiol Valerate,Amer. Regent,1
Estradiol Valerate,Perrigo/Padagis,1
Estradiol Valerate,West-Ward/Hikma,1
Estradiol*,Alvogen Inc,1
Estradiol*,Amneal Pharmace,1
Estradiol*,Avkare,1
Estradiol*,Epic Pharma LLC,1
Estradiol*,Glenmark Pharma,1
Estradiol*,Mayne Pharma In,1
Estradiol*,Mylan*,1
Estradiol*,Padagis,1
Estradiol*,Prasco Labs,1
Estradiol*,Puracap Laborat,1
Estradiol*,Teva USA*,1
Estradiol*,Trigen Laborato,1
Estradiol*,"Xiromed, LLC",1
Estradiol-Norethindrone Acetat,Breckenridge,1
Estradiol-Norethindrone Acetat,Ingenus Pharmac,1
Estradiol-Norethindrone Acetat,Mylan,1
Estring,Pharmaci/Pfizer,1
Estrogel,Ascend Therapeu,1
Eszopiclone,Aurobindo Pharm,1
Eszopiclone,Bionpharma Inc.,1
Eszopiclone,Dr.Reddy'S Lab,1
Eszopiclone,Glenmark Pharma,1
Eszopiclone,Lupin Pharmaceu,1
Eszopiclone,Macleods Pharma,1
Eszopiclone,Mylan,1
Eszopiclone,Orchid/Bionphar,1
Eszopiclone,Sun Pharma Glob,1
Eszopiclone,Teva USA,1
Ethacrynate Sodium,Oceanside Pharm,1
Ethacrynic Acid,Amneal Pharmace,1
Ethacrynic Acid,Edenbridge Phar,1
Ethacrynic Acid,Lupin Pharmaceu,1
Ethacrynic Acid,Oceanside Pharm,1
Ethacrynic Acid,Par Pharm.,1
Ethacrynic Acid,Sciegen Pharmac,1
Ethacrynic Acid,"Trupharma, LLC.",1
Ethacrynic Acid,Upsher-Smith La,1
Ethacrynic Acid,West-Ward/Hikma,1
Ethambutol HCl,AHP,1
Ethambutol HCl,Epic Pharma LLC,1
Ethambutol HCl,Lupin Pharmaceu,1
Ethambutol HCl,"STI Pharma, LLC",1
Ethosuximide,Avet Pharmaceut,1
Ethosuximide,Bionpharma Inc.,1
Ethosuximide,Epic Pharma LLC,1
Ethosuximide,Greenstone LLC.,1
Ethosuximide,Pharm Assoc Inc,1
Ethosuximide,Strides Pharma,1
Ethosuximide,Versapharm/Akor,1
Ethynodiol-Ethinyl Estradiol,Mylan,1
Etodolac,Amneal Pharmace,1
Etodolac,Ani Pharmaceuti,1
Etodolac,Apotex Corp,1
Etodolac,Bayshore Pharma,1
Etodolac,Edenbridge Phar,1
Etodolac,Sandoz,1
Etodolac,Taro Pharm USA,1
Etodolac ER,Northstar Rx Ll,1
Etodolac ER,Taro Pharm USA,1
Etodolac ER,Teva USA,1
Etodolac ER,Zydus Pharmaceu,1
Etonogestrel-Ethinyl Estradiol,Prasco Labs,1
Etonogestrel-Ethinyl Estradiol,Teva USA,1
Etoposide*,Accord Healthca,1
Etoposide*,Bluepoint Labor,1
Etoposide*,West-Ward/Hikma,1
Etravirine,Amneal Pharmace,1
Etravirine,Leading Pharma,1
Eucrisa,Pfizer US Pharm,1
Eulexin,Waylis Therapeu,1
Euthyrox,Provell Pharmac,1
Evamist,Perrigo/Padagis,1
Evekeo,Arbor/Azurity,1
Evekeo ODT,Arbor/Azurity,1
Evenity,Amgen,1
Evenity (2 Syringes),Amgen,1
Everolimus,Ascend Laborato,1
Everolimus,Biocon Pharma I,1
Everolimus,Breckenridge,1
Everolimus,Mylan,1
Everolimus,Par Pharm.,1
Everolimus,West-Ward/Hikma,1
Evista,Eli Lilly & Co.,1
Evkeeza,Regeneron Pharm,1
Evotaz,BMS Primarycare,1
Evoxac,Cosette Pharmac,1
Evoxac,Daiichi Sankyo/,1
Evrysdi,"Genentech, Inc.",1
Excilon,Covidien/Kendal,1
Exel Insulin Syringe,Exel Int'L Inc.,1
Exelderm,Journey Medical,1
Exelon,Novartis,1
Exemestane,Alvogen Inc,1
Exemestane,Breckenridge,1
Exemestane,Bryant Ranch Pr,1
Exemestane,"Cipla USA, Inc.",1
Exemestane,Florida Pharmac,1
Exemestane,Greenstone LLC.,1
Exemestane,Mylan,1
Exemestane,Roxane/West-War,1
Exemestane,Upsher-Smith La,1
Exemestane,Zydus Pharmaceu,1
Exforge,Novartis,1
Exforge HCT,Novartis,1
Exjade,Novartis,1
Exkivity,Takeda Pharmace,1
Exondys-51,Sarepta Therape,1
Exservan,Mitsubishi Tana,1
Extavia,Novartis,1
Eylea,Regeneron Pharm,1
Eysuvis,Kala/Alcon Labo,1
Ezallor Sprinkle,Sun Pharma Glob,1
Ezetimibe,AHP,1
Ezetimibe,Accord Healthca,1
Ezetimibe,Actavis/Teva,1
Ezetimibe,Amneal Pharmace,1
Ezetimibe,Apotex Corp,1
Ezetimibe,Ascend Laborato,1
Ezetimibe,Aurobindo Pharm,1
Ezetimibe,Glenmark Pharma,1
Ezetimibe,"Gsms, Inc.",1
Ezetimibe,Major Pharmaceu,1
Ezetimibe,Northstar Rx Ll,1
Ezetimibe,Ohm-Sun Pharmac,1
Ezetimibe,Sandoz,1
Ezetimibe,Sciegen Pharmac,1
Ezetimibe,Zydus Pharmaceu,1
Ezetimibe-Simvastatin,Actavis/Teva,1
Ezetimibe-Simvastatin,Amneal Pharmace,1
Ezetimibe-Simvastatin,Ani Pharmaceuti,1
Ezetimibe-Simvastatin,Ascend Laborato,1
Ezetimibe-Simvastatin,Dr.Reddy'S Lab,1
Ezetimibe-Simvastatin,Glenmark Pharma,1
Ezetimibe-Simvastatin,Northstar Rx Ll,1
Fabior,Mayne Pharma In,1
Fabrazyme,Genzyme,1
Falmina,Northstar Rx Ll,1
Famciclovir,Apotex Corp,1
Famciclovir,Aurobindo Pharm,1
Famciclovir,Avkare,1
Famciclovir,Camber Pharmace,1
Famciclovir,Macleods Pharma,1
Famciclovir,Northstar Rx Ll,1
Famciclovir,Rising Pharm,1
Famciclovir,Teva USA,1
Famotidine,Athenex Pharmac,1
Famotidine,Baxter Healthca,1
Famotidine,Fresenius Kabi,1
Famotidine,Mylan Instituti,1
Famotidine,West-Ward/Hikma,1
Famotidine*,AHP,1
Famotidine*,Alembic Pharmac,1
Famotidine*,Amneal Pharmace,1
Famotidine*,Ascend Laborato,1
Famotidine*,Athenex Pharmac,1
Famotidine*,Aurobindo Pharm,1
Famotidine*,Avpak,1
Famotidine*,Bluepoint Labor,1
Famotidine*,Camber Pharmace,1
Famotidine*,Carlsbad Tech,1
Famotidine*,"Celltrion USA,",1
Famotidine*,Dr.Reddy'S Lab,1
Famotidine*,Fresenius Kabi,1
Famotidine*,Gavis/Lupin,1
Famotidine*,"Gsms, Inc.",1
Famotidine*,Legacy Pharmace,1
Famotidine*,Lupin Pharmaceu,1
Famotidine*,Major Pharmaceu,1
Famotidine*,Mylan Instituti*,1
Famotidine*,Northstar Rx Ll,1
Famotidine*,Novitium/Ani Ph,1
Famotidine*,Pd-Rx Pharm,1
Famotidine*,Sky Pharmaceuti,1
Famotidine*,Teva USA,1
Famotidine*,West-Ward/Hikma,1
Famotidine*,Xlcare Pharmace,1
Famotidine*,Zydus Pharmaceu,1
Fanapt,Vanda Pharmaceu,1
Fareston,"Kyowa Kirin, In",1
Farxiga,Astrazeneca,1
Farydak,"Secura Bio, Inc",1
Fasenra,Astrazeneca,1
Fasenra Pen,Astrazeneca,1
Faslodex,Astrazeneca,1
Febuxostat,Alembic Pharmac,1
Febuxostat,Dr.Reddy'S Lab,1
Febuxostat,Lannett Co. Inc,1
Febuxostat,Mylan,1
Febuxostat,Northstar Rx Ll,1
Febuxostat,Novadoz Pharmac,1
Febuxostat,Sun Pharma Glob,1
Febuxostat,Tris Pharma Inc,1
Febuxostat,West-Ward/Hikma,1
Felbamate,Alvogen Inc,1
Felbamate,Amneal Pharmace,1
Felbamate,Ani Pharmaceuti,1
Felbamate,Marlex Pharm.,1
Felbamate,Northstar Rx Ll,1
Felbamate,Novitium/Ani Ph,1
Felbamate,Taro Pharm USA,1
Felbamate,Viona Pharmaceu,1
Felbamate,Vistapharm,1
Felbamate,Wallace/Mylan,1
Felbatol,Meda/Mylan Spec,1
Feldene,Pfizer US Pharm,1
Felodipine ER,Aurobindo Pharm,1
Felodipine ER,Avet Pharmaceut,1
Felodipine ER,Carlsbad Tech,1
Felodipine ER,Glenmark Pharma,1
Felodipine ER,Method Pharmace,1
Felodipine ER,Mutual Pharm Co,1
Felodipine ER,Qualitest/Par P,1
Felodipine ER,Ranbaxy Pharmac,1
Felodipine ER,Rising Pharm,1
Felodipine ER,Torrent Pharmac,1
Felodipine ER,Yiling Pharmace,1
Femara,Novartis,1
Femhrt,Actavis/Allerga,1
Femring,Millicent Pharm,1
Femynor,Amneal Pharmace,1
Fenofibrate,AHP,2
Fenofibrate,Ajanta Pharma L,2
Fenofibrate,Alembic Pharmac,3
Fenofibrate,Amneal Pharmace,2
Fenofibrate,Ani Pharmaceuti,2
Fenofibrate,Apotex Corp,1
Fenofibrate,Aurobindo Pharm,2
Fenofibrate,Austarpharma Ll,1
Fenofibrate,Camber Pharmace,1
Fenofibrate,"Cipla USA, Inc.",2
Fenofibrate,Dr.Reddy'S Lab,2
Fenofibrate,Glenmark Pharma,1
Fenofibrate,Global Pharm,1
Fenofibrate,Laurus Labs Lim,1
